company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_departure_datetime_local,scheduled_ground_time_minutes,minimum_turn_minutes,ground_time_deficit,total_seats,total_pax_flight,passenger_load_pct,checked_bags,transfer_bags,transfer_to_checked_ratio,hot_transfer_bags,ssr_count,departure_delay_minutes,difficulty_score,daily_rank,daily_pct_rank,difficulty_class
UA,1617,2025-08-10,ORD,2025-08-10 14:20:00+00:00,70,43,27,126,137,1.0873015873015872,0,0,0.0,0,0.0,76.0,91.33070603062546,125.0,0.2244165170556553,Medium
OO,5874,2025-08-04,ORD,2025-08-04 15:35:00+00:00,69,29,40,50,46,0.92,0,5,0.0,5,0.0,-3.0,88.6066349001401,214.0,0.3787610619469027,Medium
YX,3551,2025-08-10,ORD,2025-08-10 19:40:00+00:00,47,39,8,76,59,0.7763157894736842,0,4,0.0,4,1.0,20.0,85.75042540964864,300.0,0.5385996409335727,Medium
UA,1273,2025-08-11,ORD,2025-08-11 06:30:00+00:00,622,66,556,234,178,0.7606837606837606,0,0,0.0,0,2.0,282.0,85.38488941871624,304.0,0.5333333333333333,Medium
UA,563,2025-08-12,ORD,2025-08-12 07:10:00+00:00,112,68,44,200,167,0.835,0,16,0.0,16,2.0,-3.0,85.45249620993599,259.0,0.547568710359408,Medium
OO,5125,2025-08-15,ORD,2025-08-15 11:38:00+00:00,43,29,14,50,46,0.92,0,1,0.0,1,1.0,-4.0,80.07041807165061,401.0,0.7212230215827338,Medium
G7,4173,2025-08-08,ORD,2025-08-08 13:55:00+00:00,130,29,101,50,54,1.08,0,9,0.0,9,0.0,-1.0,91.42245880752257,111.0,0.19964028776978418,Difficult
UA,1113,2025-08-15,ORD,2025-08-15 11:59:00+00:00,770,51,719,166,153,0.9216867469879518,0,6,0.0,6,1.0,0.0,91.61498607654761,115.0,0.2068345323741007,Medium
UA,2389,2025-08-08,ORD,2025-08-08 10:57:00+00:00,74,56,18,179,203,1.1340782122905029,0,0,0.0,0,6.0,-4.0,82.521681051717,346.0,0.6223021582733813,Medium
OO,5352,2025-08-08,ORD,2025-08-08 18:05:00+00:00,118,29,89,50,50,1.0,0,2,0.0,2,1.0,-10.0,70.43423982618197,507.0,0.9118705035971223,Easy
UA,1387,2025-08-12,ORD,2025-08-12 08:50:00+00:00,67,56,11,179,189,1.0558659217877095,0,19,0.0,19,6.0,0.0,98.43177010385538,6.0,0.012684989429175475,Difficult
UA,708,2025-08-10,ORD,2025-08-10 08:51:00+00:00,69,46,23,150,139,0.9266666666666666,0,7,0.0,7,3.0,-13.0,76.71341928232047,460.0,0.8258527827648114,Easy
UA,2323,2025-08-09,ORD,2025-08-09 09:15:00+00:00,97,62,35,200,379,1.895,0,0,0.0,0,6.0,-9.0,90.59081188320252,132.0,0.2533589251439539,Medium
YX,3604,2025-08-09,ORD,2025-08-09 19:35:00+00:00,42,39,3,76,91,1.1973684210526316,0,6,0.0,6,2.0,1.0,88.13530312187102,207.0,0.39731285988483683,Medium
G7,4519,2025-08-10,ORD,2025-08-10 18:20:00+00:00,80,29,51,50,41,0.82,0,0,0.0,0,1.0,8.0,89.29850566988904,192.0,0.34470377019748655,Medium
UA,1659,2025-08-07,ORD,2025-08-07 10:42:00+00:00,59,70,-11,179,222,1.2402234636871508,0,0,0.0,0,0.0,-2.0,79.37466945589787,405.0,0.7310469314079422,Medium
UA,1224,2025-08-04,ORD,2025-08-04 06:10:00+00:00,371,56,315,179,200,1.1173184357541899,0,0,0.0,0,0.0,-1.0,91.12073827481146,146.0,0.2584070796460177,Medium
UA,1778,2025-08-03,ORD,2025-08-03 08:45:00+00:00,67,43,24,126,142,1.126984126984127,0,31,0.0,31,2.0,-3.0,88.53356142150652,222.0,0.4051094890510949,Medium
OO,4790,2025-08-01,ORD,2025-08-01 07:00:00+00:00,57,29,28,50,50,1.0,0,4,0.0,4,0.0,-4.0,88.91723980844245,182.0,0.3244206773618538,Medium
UA,1124,2025-08-03,ORD,2025-08-03 16:07:00+00:00,-15,119,-134,179,213,1.1899441340782122,0,0,0.0,0,2.0,212.0,86.95782833783046,266.0,0.4854014598540146,Medium
OO,5668,2025-08-11,ORD,2025-08-11 14:09:00+00:00,40,29,11,50,53,1.06,0,7,0.0,7,1.0,-2.0,90.60428249918205,154.0,0.27017543859649124,Medium
UA,602,2025-08-15,ORD,2025-08-15 20:05:00+00:00,70,56,14,179,120,0.6703910614525139,0,7,0.0,7,4.0,7.0,87.27202060809948,241.0,0.43345323741007197,Medium
OO,5320,2025-08-02,ORD,2025-08-02 19:40:00+00:00,80,29,51,50,52,1.04,0,8,0.0,8,0.0,11.0,93.01897701547745,95.0,0.18269230769230768,Difficult
UA,758,2025-08-15,ORD,2025-08-15 10:35:00+00:00,895,119,776,179,192,1.0726256983240223,0,20,0.0,20,2.0,2.0,88.50643920135917,205.0,0.368705035971223,Medium
UA,1239,2025-08-13,ORD,2025-08-13 14:07:00+00:00,85,46,39,150,182,1.2133333333333334,0,12,0.0,12,7.0,-4.0,95.7219576741822,36.0,0.06805293005671077,Difficult
UA,1304,2025-08-04,ORD,2025-08-04 11:29:00+00:00,68,56,12,179,218,1.217877094972067,0,0,0.0,0,3.0,-8.0,90.24532138607182,167.0,0.29557522123893804,Medium
UA,714,2025-08-13,ORD,2025-08-13 18:14:00+00:00,74,56,18,179,169,0.9441340782122905,0,2,0.0,2,2.0,4.0,88.21642922478317,200.0,0.3780718336483932,Medium
UA,1077,2025-08-10,ORD,2025-08-10 06:00:00+00:00,522,46,476,150,102,0.68,0,2,0.0,2,0.0,7.0,89.49563195921637,182.0,0.3267504488330341,Medium
YX,3635,2025-08-09,ORD,2025-08-09 19:45:00+00:00,71,34,37,70,76,1.0857142857142856,0,5,0.0,5,1.0,-5.0,86.83441070955118,238.0,0.45681381957773515,Medium
UA,467,2025-08-14,ORD,2025-08-14 14:19:00+00:00,64,51,13,166,122,0.7349397590361446,0,0,0.0,0,1.0,5.0,87.47922055520831,236.0,0.42142857142857143,Medium
UA,1859,2025-08-09,ORD,2025-08-09 16:50:00+00:00,65,43,22,126,152,1.2063492063492063,0,1,0.0,1,5.0,-7.0,61.99007320731859,506.0,0.9712092130518234,Easy
UA,276,2025-08-12,ORD,2025-08-12 21:31:00+00:00,72,62,10,200,162,0.81,0,0,0.0,0,3.0,30.0,92.48821943315828,88.0,0.18604651162790697,Difficult
UA,1224,2025-08-02,ORD,2025-08-02 06:10:00+00:00,735,119,616,179,221,1.23463687150838,0,0,0.0,0,2.0,-4.0,75.39864616429645,446.0,0.8576923076923076,Easy
YX,3604,2025-08-11,ORD,2025-08-11 19:35:00+00:00,45,34,11,76,80,1.0526315789473684,0,10,0.0,10,0.0,1.0,90.43803589946016,159.0,0.2789473684210526,Medium
UA,1857,2025-08-15,ORD,2025-08-15 10:54:00+00:00,59,60,-1,166,183,1.1024096385542168,0,2,0.0,2,4.0,0.0,95.35940759728776,44.0,0.07913669064748201,Difficult
OO,4789,2025-08-03,ORD,2025-08-03 20:00:00+00:00,70,34,36,70,68,0.9714285714285714,0,0,0.0,0,0.0,31.0,89.09082499302473,205.0,0.3740875912408759,Medium
G7,4504,2025-08-10,ORD,2025-08-10 08:45:00+00:00,53,29,24,50,43,0.86,0,5,0.0,5,0.0,-10.0,81.40462051962955,395.0,0.7091561938958707,Medium
OO,5565,2025-08-13,ORD,2025-08-13 18:21:00+00:00,20,29,-9,50,56,1.12,0,4,0.0,4,0.0,0.0,85.32528513307844,275.0,0.5198487712665406,Medium
UA,2483,2025-08-07,ORD,2025-08-07 10:35:00+00:00,73,56,17,179,204,1.1396648044692737,0,9,0.0,9,3.0,-2.0,93.15035408136303,85.0,0.15342960288808663,Difficult
UA,2207,2025-08-15,ORD,2025-08-15 15:58:00+00:00,74,51,23,166,156,0.9397590361445783,0,0,0.0,0,2.0,6.0,85.03549607465358,284.0,0.5107913669064749,Medium
UA,1975,2025-08-08,ORD,2025-08-08 07:30:00+00:00,92,62,30,179,182,1.0167597765363128,0,0,0.0,0,5.0,-3.0,89.2274050757383,171.0,0.30755395683453235,Medium
OO,5819,2025-08-14,ORD,2025-08-14 09:00:00+00:00,55,29,26,50,57,1.14,0,4,0.0,4,1.0,48.0,86.94091856386443,252.0,0.45,Medium
YX,3523,2025-08-01,ORD,2025-08-01 14:55:00+00:00,47,34,13,76,90,1.1842105263157894,0,0,0.0,0,0.0,11.0,83.89047336984434,331.0,0.5900178253119429,Medium
UA,1851,2025-08-08,ORD,2025-08-08 09:00:00+00:00,88,43,45,126,160,1.2698412698412698,0,3,0.0,3,4.0,-8.0,68.18508416822155,518.0,0.9316546762589928,Easy
OO,5135,2025-08-04,ORD,2025-08-04 16:50:00+00:00,43,29,14,50,49,0.98,0,0,0.0,0,2.0,0.0,90.34627855705838,162.0,0.2867256637168142,Medium
G7,4185,2025-08-12,ORD,2025-08-12 20:05:00+00:00,500,29,471,50,40,0.8,0,0,0.0,0,5.0,180.0,85.46538867450722,258.0,0.5454545454545454,Medium
G7,4186,2025-08-02,ORD,2025-08-02 20:20:00+00:00,495,29,466,50,50,1.0,0,0,0.0,0,1.0,178.0,63.13605741840574,502.0,0.9653846153846154,Easy
OO,5469,2025-08-07,ORD,2025-08-07 07:25:00+00:00,82,29,53,50,30,0.6,0,0,0.0,0,1.0,-4.0,90.97173972098956,134.0,0.24187725631768953,Medium
UA,2225,2025-08-04,ORD,2025-08-04 09:15:00+00:00,70,56,14,179,193,1.0782122905027933,0,0,0.0,0,2.0,-4.0,90.25756436154481,166.0,0.2938053097345133,Medium
UA,1693,2025-08-09,ORD,2025-08-09 14:12:00+00:00,29,46,-17,150,167,1.1133333333333333,0,2,0.0,2,1.0,26.0,88.56851552410265,195.0,0.3742802303262956,Medium
UA,291,2025-08-01,ORD,2025-08-01 18:15:00+00:00,70,43,27,126,154,1.2222222222222223,0,0,0.0,0,1.0,17.0,90.85992266423925,133.0,0.23707664884135474,Medium
UA,602,2025-08-01,ORD,2025-08-01 20:05:00+00:00,70,56,14,179,202,1.1284916201117319,0,4,0.0,4,2.0,20.0,94.99327313961786,46.0,0.08199643493761141,Difficult
YX,3551,2025-08-03,ORD,2025-08-03 19:40:00+00:00,47,39,8,76,82,1.0789473684210527,0,5,0.0,5,1.0,80.0,62.15793114525137,534.0,0.9744525547445255,Easy
UA,1830,2025-08-08,ORD,2025-08-08 13:12:00+00:00,94,46,48,150,160,1.0666666666666667,0,3,0.0,3,4.0,-1.0,90.71819125005354,134.0,0.24100719424460432,Medium
UA,758,2025-08-09,ORD,2025-08-09 10:49:00+00:00,102,56,46,179,234,1.3072625698324023,0,5,0.0,5,0.0,24.0,81.68313534855247,341.0,0.654510556621881,Medium
UA,2278,2025-08-05,ORD,2025-08-05 16:15:00+00:00,80,62,18,200,237,1.185,0,4,0.0,4,3.0,-3.0,87.5664155055641,238.0,0.45161290322580644,Medium
UA,2039,2025-08-05,ORD,2025-08-05 17:51:00+00:00,74,62,12,200,266,1.33,0,20,0.0,20,5.0,10.0,88.31587298339109,212.0,0.40227703984819735,Medium
UA,2075,2025-08-01,ORD,2025-08-01 17:55:00+00:00,74,51,23,166,229,1.3795180722891567,0,10,0.0,10,0.0,3.0,93.37840580190552,73.0,0.13012477718360071,Difficult
UA,1660,2025-08-13,ORD,2025-08-13 16:50:00+00:00,105,66,39,234,260,1.1111111111111112,0,16,0.0,16,6.0,-4.0,93.07492353472536,72.0,0.13610586011342155,Difficult
UA,2370,2025-08-10,ORD,2025-08-10 14:28:00+00:00,-23,56,-79,179,175,0.9776536312849162,0,0,0.0,0,4.0,126.0,83.02900823586337,367.0,0.6588868940754039,Medium
UA,2251,2025-08-07,ORD,2025-08-07 10:35:00+00:00,67,43,24,126,141,1.119047619047619,0,9,0.0,9,3.0,-3.0,71.23241037294751,500.0,0.9025270758122743,Easy
UA,468,2025-08-06,ORD,2025-08-06 06:00:00+00:00,390,56,334,179,208,1.1620111731843576,0,0,0.0,0,8.0,-3.0,86.92021635636412,244.0,0.4860557768924303,Medium
G7,4502,2025-08-04,ORD,2025-08-04 10:50:00+00:00,55,29,26,50,52,1.04,0,1,0.0,1,0.0,-3.0,91.31130950377897,141.0,0.24955752212389382,Medium
UA,2370,2025-08-09,ORD,2025-08-09 14:28:00+00:00,83,56,27,179,226,1.2625698324022345,0,0,0.0,0,1.0,-5.0,71.84400735161148,461.0,0.8848368522072937,Easy
UA,777,2025-08-09,ORD,2025-08-09 19:49:00+00:00,79,56,23,179,102,0.5698324022346368,0,8,0.0,8,2.0,-2.0,86.61408402242088,244.0,0.46833013435700577,Medium
UA,1139,2025-08-14,ORD,2025-08-14 09:00:00+00:00,57,43,14,126,132,1.0476190476190477,0,1,0.0,1,2.0,-6.0,84.68634587485943,302.0,0.5392857142857143,Medium
OO,5726,2025-08-12,ORD,2025-08-12 07:25:00+00:00,48,29,19,50,36,0.72,0,2,0.0,2,2.0,-10.0,93.0935982500858,72.0,0.1522198731501057,Difficult
YX,3465,2025-08-01,ORD,2025-08-01 17:55:00+00:00,50,34,16,76,78,1.0263157894736843,0,20,0.0,20,1.0,18.0,88.63524364767957,194.0,0.34581105169340465,Medium
UA,2280,2025-08-05,ORD,2025-08-05 07:10:00+00:00,105,68,37,200,255,1.275,0,17,0.0,17,4.0,-8.0,91.25482632780593,132.0,0.2504743833017078,Medium
UA,1946,2025-08-07,ORD,2025-08-07 15:00:00+00:00,117,51,66,166,180,1.0843373493975903,0,0,0.0,0,1.0,26.0,95.42210748832602,45.0,0.0812274368231047,Difficult
OO,5810,2025-08-07,ORD,2025-08-07 20:20:00+00:00,100,29,71,50,45,0.9,0,0,0.0,0,2.0,-3.0,93.50618765742023,74.0,0.13357400722021662,Difficult
G7,4571,2025-08-09,ORD,2025-08-09 20:00:00+00:00,85,29,56,50,64,1.28,0,0,0.0,0,0.0,0.0,91.5536209982187,103.0,0.19769673704414586,Difficult
OO,5555,2025-08-13,ORD,2025-08-13 18:10:00+00:00,80,29,51,50,44,0.88,0,4,0.0,4,1.0,-6.0,91.56463926063118,119.0,0.22495274102079396,Medium
UA,1178,2025-08-09,ORD,2025-08-09 18:22:00+00:00,72,51,21,166,199,1.1987951807228916,0,0,0.0,0,5.0,23.0,41.099620686849825,518.0,0.9942418426103646,Easy
UA,2658,2025-08-02,ORD,2025-08-02 16:00:00+00:00,104,46,58,150,180,1.2,0,2,0.0,2,6.0,12.0,85.37327114551799,287.0,0.551923076923077,Medium
G7,4563,2025-08-10,ORD,2025-08-10 12:45:00+00:00,40,29,11,50,50,1.0,0,3,0.0,3,0.0,-6.0,86.1033898260047,291.0,0.5224416517055656,Medium
G7,4529,2025-08-02,ORD,2025-08-02 08:55:00+00:00,50,29,21,50,52,1.04,0,1,0.0,1,0.0,-6.0,93.01222194804946,96.0,0.18461538461538463,Difficult
UA,2148,2025-08-06,ORD,2025-08-06 19:40:00+00:00,60,46,14,150,141,0.94,0,9,0.0,9,11.0,218.0,87.07098200141625,237.0,0.4721115537848606,Medium
OO,5045,2025-08-02,ORD,2025-08-02 16:35:00+00:00,32,29,3,50,75,1.5,0,5,0.0,5,1.0,-1.0,94.63640776897749,59.0,0.11346153846153846,Difficult
UA,2455,2025-08-09,ORD,2025-08-09 07:10:00+00:00,484,56,428,179,231,1.2905027932960893,0,15,0.0,15,4.0,-4.0,91.9258269470871,94.0,0.18042226487523993,Difficult
OO,5362,2025-08-09,ORD,2025-08-09 21:40:00+00:00,185,29,156,50,31,0.62,0,0,0.0,0,0.0,616.0,93.89841934856734,69.0,0.1324376199616123,Difficult
UA,2090,2025-08-10,ORD,2025-08-10 07:01:00+00:00,69,57,12,166,203,1.2228915662650603,0,1,0.0,1,4.0,51.0,94.51557446264611,59.0,0.1059245960502693,Difficult
UA,1776,2025-08-11,ORD,2025-08-11 18:20:00+00:00,75,51,24,166,171,1.0301204819277108,0,0,0.0,0,4.0,-2.0,89.49381632312507,177.0,0.3105263157894737,Medium
OO,5229,2025-08-05,ORD,2025-08-05 11:59:00+00:00,47,34,13,76,54,0.7105263157894737,0,1,0.0,1,3.0,-1.0,98.79495222264676,5.0,0.009487666034155597,Difficult
UA,660,2025-08-01,ORD,2025-08-01 09:05:00+00:00,227,68,159,200,239,1.195,0,6,0.0,6,4.0,-3.0,86.57729367478272,259.0,0.46167557932263814,Medium
UA,2226,2025-08-05,ORD,2025-08-05 14:27:00+00:00,81,56,25,179,190,1.0614525139664805,0,0,0.0,0,4.0,0.0,87.40434322612779,244.0,0.4629981024667932,Medium
OO,5819,2025-08-10,ORD,2025-08-10 09:00:00+00:00,55,29,26,50,59,1.18,0,0,0.0,0,0.0,83.0,86.06528016439832,292.0,0.5242369838420108,Medium
UA,2243,2025-08-14,ORD,2025-08-14 18:20:00+00:00,75,46,29,150,142,0.9466666666666667,0,0,0.0,0,4.0,9.0,93.86565856646865,64.0,0.11428571428571428,Difficult
UA,1363,2025-08-03,ORD,2025-08-03 12:54:00+00:00,75,62,13,200,237,1.185,0,12,0.0,12,4.0,-3.0,90.24217438526487,180.0,0.3284671532846715,Medium
UA,1030,2025-08-03,ORD,2025-08-03 19:35:00+00:00,55,46,9,150,125,0.8333333333333334,0,24,0.0,24,5.0,16.0,90.81267414869178,161.0,0.2937956204379562,Medium
UA,2640,2025-08-03,ORD,2025-08-03 15:00:00+00:00,413,43,370,126,136,1.0793650793650793,0,0,0.0,0,1.0,-6.0,89.52442330737178,196.0,0.35766423357664234,Medium
OO,5026,2025-08-15,ORD,2025-08-15 21:05:00+00:00,40,29,11,50,38,0.76,0,11,0.0,11,1.0,26.0,87.23742136325257,242.0,0.4352517985611511,Medium
UA,2176,2025-08-02,ORD,2025-08-02 08:48:00+00:00,69,51,18,166,229,1.3795180722891567,0,3,0.0,3,2.0,-9.0,90.24964725233737,162.0,0.31153846153846154,Medium
UA,987,2025-08-03,ORD,2025-08-03 18:00:00+00:00,290,155,135,318,334,1.050314465408805,0,6,0.0,6,4.0,21.0,87.23234590837704,256.0,0.46715328467153283,Medium
UA,1495,2025-08-03,ORD,2025-08-03 21:05:00+00:00,54,51,3,166,90,0.5421686746987951,0,10,0.0,10,2.0,16.0,93.91047074155951,79.0,0.14416058394160583,Difficult
UA,739,2025-08-02,ORD,2025-08-02 19:59:00+00:00,84,46,38,150,201,1.34,0,0,0.0,0,1.0,51.0,89.24993092308972,184.0,0.35384615384615387,Medium
UA,293,2025-08-14,ORD,2025-08-14 11:00:00+00:00,76,51,25,166,205,1.2349397590361446,0,0,0.0,0,5.0,-6.0,87.83763657022877,225.0,0.4017857142857143,Medium
UA,1215,2025-08-10,ORD,2025-08-10 09:25:00+00:00,106,51,55,166,188,1.1325301204819278,0,11,0.0,11,2.0,-5.0,88.82380734093385,207.0,0.37163375224416517,Medium
UA,2427,2025-08-07,ORD,2025-08-07 18:10:00+00:00,71,43,28,126,115,0.9126984126984127,0,9,0.0,9,1.0,58.0,92.98306292289982,90.0,0.1624548736462094,Difficult
UA,2182,2025-08-12,ORD,2025-08-12 11:20:00+00:00,-16,46,-62,150,177,1.18,0,1,0.0,1,5.0,41.0,89.60016222197041,152.0,0.321353065539112,Medium
UA,980,2025-08-15,ORD,2025-08-15 20:15:00+00:00,390,150,240,243,247,1.0164609053497942,0,0,0.0,0,2.0,7.0,88.00011075355083,217.0,0.3902877697841727,Medium
UA,2865,2025-08-07,ORD,2025-08-07 18:30:00+00:00,94,51,43,166,170,1.0240963855421688,0,0,0.0,0,0.0,4.0,94.61418544324046,56.0,0.10108303249097472,Difficult
YX,3465,2025-08-07,ORD,2025-08-07 17:55:00+00:00,50,34,16,76,75,0.9868421052631579,0,8,0.0,8,2.0,4.0,89.3409797407505,170.0,0.30685920577617326,Medium
UA,2657,2025-08-15,ORD,2025-08-15 12:45:00+00:00,94,56,38,179,207,1.1564245810055866,0,21,0.0,21,3.0,1.0,78.40598114632849,440.0,0.7913669064748201,Medium
UA,2865,2025-08-13,ORD,2025-08-13 18:30:00+00:00,80,51,29,166,169,1.0180722891566265,0,0,0.0,0,1.0,14.0,93.0866191479159,71.0,0.1342155009451796,Difficult
UA,276,2025-08-09,ORD,2025-08-09 21:31:00+00:00,76,70,6,200,178,0.89,0,0,0.0,0,1.0,16.0,86.85269108970391,237.0,0.45489443378119004,Medium
UA,118,2025-08-08,ORD,2025-08-08 18:40:00+00:00,90,75,15,176,181,1.0284090909090908,0,0,0.0,0,2.0,5.0,85.68822683792764,280.0,0.5035971223021583,Medium
UA,1612,2025-08-05,ORD,2025-08-05 20:00:00+00:00,100,43,57,126,101,0.8015873015873016,0,0,0.0,0,0.0,-1.0,84.20666646398243,320.0,0.6072106261859582,Medium
OO,5118,2025-08-10,ORD,2025-08-10 12:45:00+00:00,57,29,28,50,43,0.86,0,14,0.0,14,0.0,62.0,83.04816166652459,366.0,0.6570915619389587,Medium
UA,2138,2025-08-06,ORD,2025-08-06 14:05:00+00:00,1696,51,1645,166,113,0.6807228915662651,0,9,0.0,9,3.0,113.0,94.09101764404133,76.0,0.15139442231075698,Difficult
UA,2665,2025-08-02,ORD,2025-08-02 21:07:00+00:00,237,56,181,179,231,1.2905027932960893,0,23,0.0,23,1.0,12.0,91.42799591867046,131.0,0.2519230769230769,Medium
OO,5499,2025-08-02,ORD,2025-08-02 19:35:00+00:00,60,29,31,50,51,1.02,0,10,0.0,10,1.0,26.0,91.49780333609161,128.0,0.24615384615384617,Medium
UA,2455,2025-08-02,ORD,2025-08-02 07:10:00+00:00,574,56,518,179,255,1.4245810055865922,0,5,0.0,5,2.0,-5.0,92.21351344807948,112.0,0.2153846153846154,Medium
UA,2862,2025-08-05,ORD,2025-08-05 10:50:00+00:00,80,56,24,179,180,1.005586592178771,0,3,0.0,3,2.0,-2.0,95.04261980061693,49.0,0.09297912713472485,Difficult
UA,592,2025-08-13,ORD,2025-08-13 16:50:00+00:00,57,43,14,126,157,1.246031746031746,0,3,0.0,3,0.0,-4.0,85.08587366179032,285.0,0.5387523629489603,Medium
UA,2005,2025-08-06,ORD,2025-08-06 19:50:00+00:00,69,43,26,126,78,0.6190476190476191,0,1,0.0,1,1.0,321.0,77.97110212958074,411.0,0.8187250996015937,Easy
OO,5847,2025-08-09,ORD,2025-08-09 16:20:00+00:00,85,34,51,76,95,1.25,0,0,0.0,0,2.0,7.0,94.1432481505877,66.0,0.12667946257197696,Difficult
UA,1421,2025-08-09,ORD,2025-08-09 07:00:00+00:00,567,62,505,200,253,1.265,0,4,0.0,4,4.0,-3.0,87.54233064574028,223.0,0.42802303262955854,Medium
YX,3668,2025-08-03,ORD,2025-08-03 07:20:00+00:00,50,34,16,76,99,1.3026315789473684,0,2,0.0,2,1.0,-1.0,89.8699784610692,190.0,0.3467153284671533,Medium
G7,4391,2025-08-10,ORD,2025-08-10 20:06:00+00:00,71,29,42,50,56,1.12,0,1,0.0,1,0.0,56.0,85.45144121395718,313.0,0.5619389587073609,Medium
YX,3523,2025-08-09,ORD,2025-08-09 14:35:00+00:00,82,34,48,76,98,1.2894736842105263,0,0,0.0,0,0.0,1.0,90.73417828004052,128.0,0.2456813819577735,Medium
UA,1989,2025-08-05,ORD,2025-08-05 18:20:00+00:00,110,56,54,179,192,1.0726256983240223,0,0,0.0,0,5.0,-5.0,90.54947754204558,154.0,0.2922201138519924,Medium
G7,4549,2025-08-10,ORD,2025-08-10 14:00:00+00:00,117,29,88,50,40,0.8,0,8,0.0,8,0.0,0.0,89.1778152027955,196.0,0.3518850987432675,Medium
OO,5874,2025-08-01,ORD,2025-08-01 15:35:00+00:00,66,29,37,50,40,0.8,0,6,0.0,6,1.0,-1.0,85.50301916543418,280.0,0.49910873440285203,Medium
YX,3451,2025-08-11,ORD,2025-08-11 13:55:00+00:00,65,34,31,70,74,1.0571428571428572,0,14,0.0,14,0.0,21.0,92.02598479089198,115.0,0.20175438596491227,Medium
G7,4533,2025-08-13,ORD,2025-08-13 09:02:00+00:00,70,29,41,50,52,1.04,0,2,0.0,2,0.0,-1.0,89.29075743677815,169.0,0.31947069943289225,Medium
G7,4507,2025-08-13,ORD,2025-08-13 20:14:00+00:00,79,29,50,50,22,0.44,0,0,0.0,0,1.0,831.0,87.06604886606516,230.0,0.43478260869565216,Medium
UA,929,2025-08-15,ORD,2025-08-15 16:05:00+00:00,195,145,50,167,196,1.1736526946107784,0,0,0.0,0,4.0,-3.0,87.19509224044725,244.0,0.43884892086330934,Medium
UA,2177,2025-08-04,ORD,2025-08-04 14:00:00+00:00,90,46,44,150,120,0.8,0,18,0.0,18,0.0,-1.0,94.16976106443663,65.0,0.11504424778761062,Difficult
UA,224,2025-08-07,ORD,2025-08-07 09:20:00+00:00,86,51,35,166,190,1.144578313253012,0,3,0.0,3,4.0,24.0,88.12615978899356,206.0,0.37184115523465705,Medium
UA,1657,2025-08-04,ORD,2025-08-04 07:00:00+00:00,72,57,15,166,163,0.9819277108433735,0,5,0.0,5,1.0,7.0,77.8667345088507,462.0,0.8176991150442477,Easy
UA,2616,2025-08-01,ORD,2025-08-01 12:46:00+00:00,43,51,-8,166,215,1.2951807228915662,0,7,0.0,7,1.0,21.0,84.6853099818518,303.0,0.5401069518716578,Medium
UA,944,2025-08-12,ORD,2025-08-12 15:10:00+00:00,1635,155,1480,318,247,0.7767295597484277,0,0,0.0,0,6.0,0.0,80.80814238953154,337.0,0.7124735729386892,Medium
UA,1660,2025-08-01,ORD,2025-08-01 16:50:00+00:00,105,66,39,234,300,1.2820512820512822,0,4,0.0,4,5.0,16.0,93.44870907643053,69.0,0.12299465240641712,Difficult
UA,467,2025-08-05,ORD,2025-08-05 14:19:00+00:00,76,51,25,166,189,1.1385542168674698,0,2,0.0,2,1.0,-3.0,87.71348881365518,233.0,0.44212523719165087,Medium
UA,359,2025-08-12,ORD,2025-08-12 09:16:00+00:00,36,60,-24,150,162,1.08,0,0,0.0,0,18.0,-4.0,88.25762608227356,189.0,0.39957716701902746,Medium
UA,611,2025-08-10,ORD,2025-08-10 10:41:00+00:00,20,66,-46,234,276,1.1794871794871795,0,1,0.0,1,7.0,0.0,86.83286580630111,270.0,0.48473967684021546,Medium
G7,4558,2025-08-10,ORD,2025-08-10 08:42:00+00:00,37,29,8,50,69,1.38,0,5,0.0,5,2.0,9.0,91.80110327634611,119.0,0.21364452423698385,Medium
G7,4380,2025-08-07,ORD,2025-08-07 07:05:00+00:00,649,29,620,50,28,0.56,0,0,0.0,0,1.0,-3.0,96.5333031525558,30.0,0.05415162454873646,Difficult
UA,2465,2025-08-11,ORD,2025-08-11 11:55:00+00:00,68,56,12,179,198,1.106145251396648,0,0,0.0,0,12.0,-4.0,89.08954002946444,188.0,0.3298245614035088,Medium
G7,4610,2025-08-03,ORD,2025-08-03 12:41:00+00:00,81,29,52,50,65,1.3,0,2,0.0,2,0.0,-1.0,89.35104502318045,200.0,0.36496350364963503,Medium
UA,1421,2025-08-02,ORD,2025-08-02 07:00:00+00:00,590,62,528,200,260,1.3,0,3,0.0,3,4.0,-4.0,93.99907337235149,72.0,0.13846153846153847,Difficult
UA,1291,2025-08-15,ORD,2025-08-15 21:50:00+00:00,85,62,23,200,55,0.275,0,0,0.0,0,1.0,51.0,84.83228976419174,291.0,0.5233812949640287,Medium
G7,4463,2025-08-01,ORD,2025-08-01 18:35:00+00:00,10,29,-19,50,52,1.04,0,0,0.0,0,0.0,82.0,89.03840968547266,179.0,0.31907308377896615,Medium
UA,1068,2025-08-13,ORD,2025-08-13 08:52:00+00:00,852,56,796,176,176,1.0,0,6,0.0,6,2.0,-2.0,92.74300112484258,87.0,0.16446124763705103,Difficult
OO,5915,2025-08-14,ORD,2025-08-14 16:50:00+00:00,45,29,16,50,41,0.82,0,1,0.0,1,0.0,0.0,88.31791768576765,207.0,0.36964285714285716,Medium
